Doctor Identifier,Risk
450181093,0.0009476584450180069
546454076,0.0009476584450180069
792821651,0.0009476584450180069
609824454,0.0009476584450180069
481181604,0.0009476584450180069
589078782,0.0009476584450180069
225305803,0.0009476584450180069
651832587,0.0009476584450180069
864234952,0.0009476584450180069
764304143,0.0009476584450180069
162451445,0.0009476584450180069
671573518,0.0009476584450180069
230567995,0.0009476584450180069
464815654,0.0009476584450180069
485532061,0.0009476584450180069
731382646,0.0009476584450180069
110259983,0.0009476584450180069
488290541,0.0009476584450180069
937077610,0.0009476584450180069
655305743,0.0009476584450180069
914044621,0.0009476584450180069
201147203,0.0009476584450180069
300120717,0.0009476584450180069
286351875,0.0009476584450180069
379076079,0.0009476584450180069
813269632,0.0009476584450180069
146860301,0.0009476584450180069
400413381,0.0009476584450180069
110253014,0.0009476584450180069
218651502,0.0009476584450180069
927365909,0.0009476584450180069
158373011,0.0009476584450180069
487105575,0.0009476584450180069
702330833,0.0009476584450180069
823528531,0.0009476584450180069
325504435,0.0009476584450180069
854172488,0.0009476584450180069
492609059,0.0009476584450180069
109896775,0.0009476584450180069
396765413,0.0009476584450180069
152836211,0.0009476584450180069
331851204,0.0009476584450180069
249071013,0.0009476584450180069
456808553,0.0009476584450180069
310360351,0.0009476584450180069
372940972,0.0009476584450180069
104730209,0.0009476584450180069
541099815,0.0009476584450180069
717983864,0.0009476584450180069
758038438,0.0009476584450180069
615388544,0.0009476584450180069
442807056,0.0009476584450180069
922256937,0.0009476584450180069
275851424,0.0009476584450180069
627303505,0.0009476584450180069
254726388,0.0009476584450180069
612539127,0.0009476584450180069
428900658,0.0009476584450180069
653030945,0.0009476584450180069
821404545,0.0009476584450180069
361747074,0.0009476584450180069
491278480,0.0009476584450180069
423831384,0.0009476584450180069
674434293,0.0009476584450180069
723837485,0.0009476584450180069
954603432,0.0009476584450180069
904953337,0.0009476584450180069
122830634,0.0009476584450180069
870500364,0.0009476584450180069
933444847,0.0009476584450180069
607743015,0.0009476584450180069
373421344,0.0009476584450180069
781839080,0.0009476584450180069
381538899,0.0009476584450180069
170814176,0.0009476584450180069
925050006,0.0009476584450180069
217435758,0.0009476584450180069
290561138,0.0009476584450180069
590435509,0.0009476584450180069
289139398,0.0009476584450180069
740153128,0.0009476584450180069
643819132,0.0009476584450180069
822865507,0.0009476584450180069
371597615,0.0009476584450180069
317806172,0.0009476584450180069
687852565,0.0009476584450180069
112809044,0.0009476584450180069
230289370,0.0009476584450180069
800423315,0.0009476584450180069
637303232,0.0009476584450180069
