Doctor Identifier,Risk
384220740,107.44235517327598
380670093,73.165893263661
188168150,30.232870084184324
817673436,7.039902724087823
922496134,3.9900363019502
632680711,0.8883837064333014
638527209,0.840272340577273
519279060,0.7922759304740454
897965922,0.7913817539516618
812658560,0.7838195931179037
416418956,0.7297108598054891
620381488,0.6609691221505785
695755873,0.6294463049959966
102662390,0.5978472987427913
413858941,0.5255373555572204
736146844,0.5108258770836812
447566257,0.5077810408028359
519563023,0.4940454044052798
500046390,0.47560606304841524
860507991,0.4678435708670374
323129040,0.4532462690074742
655153237,0.4235536378942249
741235680,0.4210280066246618
315627700,0.4138436448590587
707877284,0.407504677831308
155708439,0.406706982309024
923614890,0.4022215709701724
511762296,0.3967052480817562
977364811,0.39377735750857745
322983390,0.3927782418950789
899399353,0.38843286659950116
326734543,0.3859639176220605
672258942,0.3857024367457198
248021783,0.3843790698793395
877893674,0.3836937057376787
962363955,0.3827714205517638
977358864,0.3823292828587527
920006261,0.3816412547239189
506274389,0.37994198631053117
927365909,0.3790542588880894
655910735,0.37552088126140876
601375695,0.37334802103367276
701451689,0.3708735084708444
238117243,0.3693261282331229
669246737,0.3671058620718646
959135254,0.36602166822408094
256982322,0.36343764442745885
145726871,0.36306424765223083
516517167,0.3619849009760932
917139724,0.3604086622059387
799829807,0.3588783219981422
608583955,0.35570418221931377
442186740,0.3488970118919017
134004941,0.3470885094856351
443482352,0.34401100465206125
815329225,0.34155966438593593
123476319,0.3407541030311413
458656051,0.3396827046609266
556354695,0.33684845652444545
154979378,0.33388389637549526
644818133,0.3332781188675868
380975117,0.33291794970476923
476688647,0.3325405005003267
819948934,0.3242316719121198
332789281,0.32122916587998557
758358682,0.3149325379489722
337312284,0.3144715829648607
938563476,0.3116312516497251
430615724,0.3112487655242435
131831802,0.305973617455341
318127197,0.30450346678009166
378471695,0.3027608692825337
296823673,0.29940098044463864
699264993,0.29905507346199184
506058815,0.29653622483327874
329237011,0.2920342124528942
447029116,0.2886565397299147
786717619,0.28778509193572144
521050915,0.28335563531425256
943324413,0.2822133951463094
613868590,0.27452141419027687
357364443,0.27167647667908035
945516127,0.2714755819528378
436331892,0.27032846591499554
632945681,0.2696013177812614
823330633,0.2692027157956839
219687263,0.26919153647896377
286710482,0.2675605549302863
389983437,0.26324844963767596
621489860,0.26021625082344413
869970215,0.25673005956274464
590531344,0.25670645588152613
569108189,0.2553206380639836
291981023,0.2552423627882276
185395590,0.2502145739640256
173378898,0.24758487336994336
359396106,0.2350537077301421
433674595,0.23059985210316988
539741288,0.22581683003053388
872764589,0.2254217828914096
182094869,0.21844488233842932
877575576,0.2132499719298054
104990824,0.21158706881538925
449452337,0.21144383105659145
635425733,0.21045212736587968
971707345,0.20986873835467276
672630399,0.2097309798614798
446141771,0.20927653133100663
311384112,0.20854276967108526
311794953,0.20776519981085606
727841245,0.2045941666998366
342570737,0.20369120456682274
289113252,0.20327882872275663
538697071,0.2029037211834724
108942506,0.19793803596779905
620945376,0.19440370936567022
379076079,0.19394809371163135
389394192,0.1884038010015408
463586837,0.1873510135968969
754715924,0.18673425401843985
110855565,0.18590753627437148
676972215,0.18389829971511032
516307286,0.18301247196034054
898871056,0.18203971017725323
562648498,0.17974191923670266
470097278,0.17904004574587973
874922591,0.17740922331258313
904336522,0.17736291728669723
256642452,0.17632420406299146
687001922,0.1762792494615188
756320322,0.17567001622786627
649085273,0.17160162996271008
920828197,0.17017084354905448
615485581,0.16823646299677764
488090728,0.16760999665768828
898080437,0.16138391686692563
869513792,0.16088601574948866
584327320,0.1604573868835185
620702752,0.1601065564049752
587268010,0.15845655271441936
527909155,0.157799909129378
485363839,0.15739452555394076
582655734,0.15580547047374324
525862775,0.15534304979237312
804271074,0.15400299529969994
998530672,0.15366637884190215
413438584,0.15324981094481155
519686410,0.15225565947269148
293763208,0.15196574940828225
885083191,0.151188019053439
718043437,0.15111110239599326
775746518,0.15101925242062117
966696459,0.15045931106350294
465224174,0.14789769109777223
139301362,0.1476286803121332
147211289,0.14753201834281454
305614217,0.14732776028143738
924482710,0.1466983576165894
745354019,0.14649626366143959
863624162,0.14563939791818212
532014181,0.14559836401454354
452963087,0.14541706690565379
730120154,0.14533664340695288
966632705,0.14529205581033916
882249709,0.14477491435438897
759671462,0.14389910535462183
836897284,0.14365119815616462
705701936,0.14327006074145862
111880828,0.14293856568622504
255934047,0.14171501370456022
496437071,0.1411477628444436
972617291,0.1409465595706634
372940184,0.14029881369652364
902227528,0.14008922419502562
876487806,0.13950624232625936
699002816,0.13904839133576535
150811046,0.13894250730674448
124579762,0.1381458311702338
701016572,0.1369668784956037
392042976,0.13660468742242365
467839941,0.13567242157540152
565864653,0.1354091016684037
928013703,0.1344580818003806
327223717,0.13431694657312176
202476962,0.13416138820268103
251547211,0.13320925582458412
793885421,0.1324057776515622
380383854,0.1321856508276156
308321433,0.13194293465511744
675368157,0.13182726013908164
367943816,0.13077083054508948
603961795,0.13059522153610062
852915600,0.1300117016274734
722637151,0.1300049516481736
633502259,0.12952414526433226
299187822,0.12911753368566833
783889224,0.12829007591080208
978661901,0.12820698100189615
651832587,0.12659057565833942
769164265,0.12644976632507865
923810075,0.12604611196209198
940917541,0.12601294518517345
282855099,0.12580674693661506
361403860,0.12459957810294375
964033305,0.12450903085546354
259389962,0.12427368960499034
797904467,0.12388129450545311
732675711,0.12386135252182294
598699874,0.12383596242680622
756952492,0.12371035005208517
832084592,0.12333572553681538
852827597,0.12315800271386342
213556234,0.1229467155568976
166051946,0.12283571160918667
567845210,0.12272085195678434
996432392,0.12260761870298098
